id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
C001117,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001117.json,Sean,,Casten,,11/23/71,M,D,,RepCasten,RepSeanCasten,,412775,,,,N00041338,/g/11hc_0775g,H8IL06139,https://casten.house.gov,,,TRUE,R+2,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:6,429 Cannon House Office Building,202-225-4561,,IL,6,FALSE,1706,0.23,98.52,1.37
C001066,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001066.json,Kathy,,Castor,,8/20/66,F,D,,USRepKCastor,USRepKathyCastor,RepKathyCastor,412195,1022874,53825,20708,N00027514,/m/0dq1v6,H6FL11126,https://castor.house.gov,https://castor.house.gov/news/rss.aspx,,TRUE,D+7,-0.438,,14,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:14,2052 Rayburn House Office Building,202-225-3376,,FL,14,FALSE,1214,0.57,99.43,0.46
C001091,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001091.json,Joaquín,,Castro,,9/16/74,M,D,,JoaquinCastrotx,3.26421E+14,JoaquinCastroTX,412576,63974,49227,21362,N00033316,/m/0bmclg,H2TX35011,https://castro.house.gov,,,TRUE,D+10,-0.399,,8,2020,883,29,1,9/9/20 16:30,ocd-division/country:us/state:tx/cd:20,2241 Rayburn House Office Building,202-225-3236,,TX,20,FALSE,4820,3.28,98.12,1.76
C000266,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000266.json,Steven,J.,Chabot,,1/22/53,M,R,,RepSteveChabot,RepSteveChabot,congressmanchabot,400071,36705,21790,29550,N00003689,/m/0343vk,H8OH01043,https://chabot.house.gov,,,TRUE,R+5,0.572,,10,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:1,2408 Rayburn House Office Building,202-225-2216,,OH,1,FALSE,3901,0,97.26,2.63
C001109,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001109.json,Liz,,Cheney,,7/28/66,F,R,House Republican Conference Chair,RepLizCheney,replizcheney,,412732,86147,171319,21710,N00035504,/m/04slt0,H6WY00159,https://cheney.house.gov,https://cheney.house.gov/category/press_release/feed/,,TRUE,R+25,0.51,,4,2020,883,32,0,9/9/20 16:30,ocd-division/country:us/state:wy/cd:1,416 Cannon House Office Building,202-225-2311,,WY,At-Large,TRUE,5600,3.62,93.96,5.92
C001080,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001080.json,Judy,,Chu,,7/7/53,F,D,,RepJudyChu,RepJudyChu,RepJudyChu,412379,92573,16539,20955,N00030600,/m/0krsk2,H0CA32101,https://chu.house.gov,https://chu.house.gov/rss.xml,,TRUE,D+16,-0.487,,14,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:27,2423 Rayburn House Office Building,202-225-5464,,CA,27,FALSE,0627,0.57,98.63,1.25
C001084,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001084.json,David,,Cicilline,,7/15/61,M,D,,RepCicilline,CongressmanDavidCicilline,RepDavidCicilline,412470,1033865,7349,21172,N00032019,/m/04t97v,H0RI01073,https://cicilline.house.gov,https://cicilline.house.gov/rss.xml,,TRUE,D+14,-0.39,,10,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:ri/cd:1,2233 Rayburn House Office Building,202-225-4911,,RI,1,FALSE,4401,1.02,98.97,0.92
C001123,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001123.json,Gilbert,,Cisneros,,2/12/71,M,D,,RepGilCisneros,,,412757,,179370,,N00041464,/g/11g0q_jx3m,H8CA39174,https://cisneros.house.gov,,,TRUE,EVEN,,,2,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:39,431 Cannon House Office Building,202-225-4111,,CA,39,FALSE,0639,0.23,96.7,3.19
C001101,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001101.json,Katherine,,Clark,,7/17/63,F,D,,RepKClark,CongresswomanClark,,412600,73178,35858,21375,N00035278,/m/0fpjc8b,H4MA05084,https://katherineclark.house.gov,,,TRUE,D+18,-0.484,,8,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:ma/cd:5,2448 Rayburn House Office Building,202-225-2836,,MA,5,FALSE,2505,1.59,98.85,1.04
C001067,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001067.json,Yvette,D.,Clarke,,11/21/64,F,D,,RepYvetteClarke,repyvettedclarke,repyvetteclarke,412221,1022875,44741,20733,N00026961,/m/06h90t,H4NY11138,https://clarke.house.gov,https://clarke.house.gov/category/press-releases/feed/,,TRUE,D+34,-0.614,,14,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:9,2058 Rayburn House Office Building,202-225-6231,,NY,9,FALSE,3609,0.68,97.71,2.17
C001049,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001049.json,William,Lacy,Clay,,7/27/56,M,D,,,1.09135E+14,WilliamLacyClay,400074,88332,8967,20147,N00012460,/m/024vjr,H0MO01066,https://lacyclay.house.gov,https://lacyclay.house.gov/rss.xml,,TRUE,D+29,-0.481,,20,2020,883,38,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:1,2428 Rayburn House Office Building,202-225-2406,,MO,1,FALSE,2901,4.3,98.34,1.54
C001061,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001061.json,Emanuel,,Cleaver,II,10/26/44,M,D,,RepCleaver,emanuelcleaverii,repcleaver,400639,10933,39507,20517,N00026790,/m/04cbbm,H4MO05234,https://cleaver.house.gov,https://cleaver.house.gov/rss.xml,,TRUE,D+7,-0.454,,16,2020,883,43,0,9/9/20 16:30,ocd-division/country:us/state:mo/cd:5,2335 Rayburn House Office Building,202-225-4535,,MO,5,FALSE,2905,4.87,98.33,1.55
C001118,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001118.json,Ben,,Cline,,2/29/72,M,R,,RepBenCline,,,412832,,50959,,N00042296,/m/04yf6mk,H8VA06104,https://cline.house.gov,,,TRUE,R+6,,,2,2020,883,1,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:6,1009 Longworth House Office Building,202-225-5431,,VA,6,FALSE,5106,0.11,90.39,9.5
C001115,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001115.json,Michael,,Cloud,,5/13/75,M,R,,RepCloudTX,,,412746,10322,177350,,N00041882,/g/11f6y3n6vk,H8TX27049,https://cloud.house.gov,,,TRUE,R+13,,,4,2020,883,9,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:27,1314 Longworth House Office Building,202-225-7742,,TX,27,FALSE,4827,1.02,91,8.88
C000537,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000537.json,James,E.,Clyburn,,7/21/40,M,D,House Majority Whip,WhipClyburn,jameseclyburn,repjamesclyburn,400075,21607,27066,39301,N00002408,/m/03c469,H2SC02042,https://clyburn.house.gov,https://clyburn.house.gov/rss.xml,,TRUE,D+19,-0.464,,28,2020,883,99,0,9/9/20 16:30,ocd-division/country:us/state:sc/cd:6,200 Cannon House Office Building,202-225-3315,,SC,6,FALSE,4506,11.21,98.59,1.28
C001068,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001068.json,Steve,,Cohen,,5/24/49,M,D,,RepCohen,CongressmanSteveCohen,repcohen,412236,1022876,24340,20748,N00003225,/m/04l8cr,H6TN09068,https://cohen.house.gov,https://cohen.house.gov/rss.xml,,TRUE,D+28,-0.4,,14,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:tn/cd:9,2104 Rayburn House Office Building,202-225-3265,,TN,9,FALSE,4709,1.59,98.5,1.38
C001053,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001053.json,Tom,,Cole,,4/28/49,M,R,,TomColeOK04,TomColeOK04,reptomcole,400077,1003609,46034,20344,N00025726,/m/03tqb0,H2OK04055,https://cole.house.gov,https://cole.house.gov/rss.xml,,TRUE,R+20,0.331,,18,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:ok/cd:4,2207 Rayburn House Office Building,202-225-6165,,OK,4,FALSE,4004,0.34,90.83,9.06
C001093,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001093.json,Doug,,Collins,,8/16/66,M,R,,RepDougCollins,RepresentativeDougCollins,repdougcollins,412531,79719,67851,21323,N00033518,/m/0lq9rkz,H2GA09150,https://dougcollins.house.gov,https://dougcollins.house.gov/rss.xml,,TRUE,R+31,0.611,,8,2020,883,59,0,9/9/20 16:30,ocd-division/country:us/state:ga/cd:9,1504 Longworth House Office Building,202-225-9893,,GA,9,FALSE,1309,6.68,94.74,5.14
C001092,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001092.json,Chris,,Collins,,5/20/50,M,R,,RepChrisCollins,RepChrisCollins,RepChrisCollins,412563,94144,139770,21345,N00001285,/m/03cv81x,H8NY29032,https://chriscollins.house.gov,https://chriscollins.house.gov/rss.xml,,FALSE,R+11,0.357,,8,2020,555,24,0,8/22/20 19:48,ocd-division/country:us/state:ny/cd:27,2243 Rayburn House Office Building,202-225-5265,,NY,27,FALSE,3627,4.32,89.58,10.23
C001108,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001108.json,James,,Comer,,8/19/72,M,R,,RepJamesComer,congressmancomer,,412676,76619,35169,21565,N00038260,/m/0j65cf0,H6KY01110,https://comer.house.gov,,,TRUE,R+23,0.638,,6,2020,883,7,0,9/9/20 16:30,ocd-division/country:us/state:ky/cd:1,1037 Longworth House Office Building,202-225-3115,,KY,1,FALSE,2101,0.79,91.59,8.29
C001062,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001062.json,K.,Michael,Conaway,,6/11/48,M,R,,ConawayTX11,mike.conaway,mikeconaway11,400655,1004595,49935,20531,N00026041,/m/04cmt7,H4TX19136,https://conaway.house.gov,,,TRUE,R+32,0.591,,16,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:11,2469 Rayburn House Office Building,202-225-3605,,TX,11,FALSE,4811,0.68,94.94,4.95
C001078,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001078.json,Gerald,E.,Connolly,,3/30/50,M,D,,GerryConnolly,CongressmanGerryConnolly,repconnolly,412272,1015936,95078,20952,N00029891,/m/04f40kn,H8VA11062,https://connolly.house.gov,,,TRUE,D+1,-0.306,,12,2020,883,8,0,9/9/20 16:30,ocd-division/country:us/state:va/cd:11,2238 Rayburn House Office Building,202-225-1492,,VA,11,FALSE,5111,0.91,97.25,2.63
C001094,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001094.json,Paul,,Cook,,3/3/43,M,R,,RepPaulCook,RepPaulCook,RepPaulCook,412513,68278,58121,21305,N00034224,/m/0288t_6,H2CA08164,https://cook.house.gov,https://cook.house.gov/rss.xml,,TRUE,R+9,0.372,,8,2020,886,33,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:8,1027 Longworth House Office Building,202-225-5861,,CA,8,FALSE,0608,3.72,92.9,6.98
C000754,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000754.json,Jim,,Cooper,,6/19/54,M,D,,RepJimCooper,JimCooper,RepJimCooper,400081,1201,48891,15019,N00003132,/m/03tm2p,H2TN05131,https://cooper.house.gov,https://cooper.house.gov/rss.xml,,TRUE,D+7,-0.163,,18,2020,883,16,1,9/9/20 16:30,ocd-division/country:us/state:tn/cd:5,1536 Longworth House Office Building,202-225-4311,,TN,5,FALSE,4705,1.81,96.88,3.12
C001110,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001110.json,J.,Luis,Correa,,1/24/58,M,D,,reploucorrea,RepLouCorrea,,412688,46310,9732,21711,N00037260,/m/02q_np2,H6CA46116,https://correa.house.gov,https://medium.com/feed/congressman-lou-correa,,TRUE,D+15,-0.281,,4,2020,883,16,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:46,1039 Longworth House Office Building,202-225-2965,,CA,46,FALSE,0646,1.81,97.23,2.66
C001059,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001059.json,Jim,,Costa,,4/13/52,M,D,,RepJimCosta,RepJimCosta,RepJimCostaCA20,400618,19599,3577,20501,N00026341,/m/04chm2,H4CA20082,https://costa.house.gov,https://costa.house.gov/rss.xml,,TRUE,D+9,-0.191,,16,2020,883,19,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:16,2081 Rayburn House Office Building,202-225-3341,,CA,16,FALSE,0616,2.15,95.71,4.18
C001069,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001069.json,Joe,,Courtney,,4/6/53,M,D,,RepJoeCourtney,joecourtney,repcourtney,412193,1021284,30333,20706,N00024842,/m/0700nd,H2CT02112,https://courtney.house.gov,https://courtney.house.gov/rss.xml,,TRUE,D+3,-0.344,,14,2020,883,2,0,9/9/20 16:30,ocd-division/country:us/state:ct/cd:2,2332 Rayburn House Office Building,202-225-2076,,CT,2,FALSE,0902,0.23,99.2,0.68
C001124,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001124.json,TJ,,Cox,,7/18/63,M,D,,RepTjCox,,,412755,,57197,,N00028122,/g/11gxt5mxc_,H8CA10167,https://cox.house.gov,,,TRUE,D+5,,,2,2020,883,18,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:21,1728 Longworth House Office Building,202-225-4695,,CA,21,FALSE,0621,2.04,97.22,2.67
C001119,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001119.json,Angie,,Craig,,2/14/72,F,D,,RepAngieCraig,,,412789,,166261,,N00037039,/g/11gtcwmfp3,H6MN02131,https://craig.house.gov,,,TRUE,R+2,,,2,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:mn/cd:2,1523 Longworth House Office Building,202-225-2271,,MN,2,FALSE,2702,0,94.21,5.68
C001087,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001087.json,Rick,,Crawford,,1/22/66,M,R,,RepRickCrawford,RepRickCrawford,RepRickCrawford,412400,623259,119208,21106,N00030770,/m/0czb3pp,H0AR01083,https://crawford.house.gov,https://crawford.house.gov/news/rss.aspx,,TRUE,R+17,0.412,,10,2020,883,70,0,9/9/20 16:30,ocd-division/country:us/state:ar/cd:1,2422 Rayburn House Office Building,202-225-4076,,AR,1,FALSE,0501,7.93,97.15,2.73
C001120,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001120.json,Dan,,Crenshaw,,3/14/84,M,R,,RepDanCrenshaw,,,412820,,177270,,N00042224,/g/11gtg5t4wg,H8TX02166,https://crenshaw.house.gov,,,TRUE,R+11,,,2,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:2,413 Cannon House Office Building,202-225-6565,,TX,2,FALSE,4802,1.47,94.44,5.45
C001111,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001111.json,Charlie,,Crist,,7/24/56,M,D,,repcharliecrist,RepCharlieCrist,,412697,7960,24311,21712,N00002942,/m/04jyvv,H6FL13205,https://crist.house.gov,,,TRUE,D+2,-0.221,,4,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:13,215 Cannon House Office Building,202-225-5961,,FL,13,FALSE,1213,0.68,97.71,2.17
C001121,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001121.json,Jason,,Crow,,3/15/79,M,D,,RepJasonCrow,,,412762,,180218,,N00040876,/g/11gzqdw_wg,H8CO06229,https://crow.house.gov,,,TRUE,D+2,,,2,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:co/cd:6,1229 Longworth House Office Building,202-225-7882,,CO,6,FALSE,0806,0.68,96.46,3.43
C001063,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001063.json,Henry,,Cuellar,,9/19/55,M,D,,RepCuellar,1.52569E+11,henrycuellar,400657,1013062,5486,20533,N00024978,/m/04clj6,H2TX23082,https://cuellar.house.gov,https://cuellar.house.gov/news/rss.aspx,,TRUE,D+9,-0.228,,16,2020,883,7,0,9/9/20 16:30,ocd-division/country:us/state:tx/cd:28,2372 Rayburn House Office Building,202-225-1640,,TX,28,FALSE,4828,0.79,93.48,6.41
C000984,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000984.json,Elijah,E.,Cummings,,1/18/51,M,D,,RepCummings,elijahcummings,ElijahECummings,400090,43300,345,29587,N00001971,/m/025k9h,H6MD07160,https://cummings.house.gov,https://cummings.house.gov/rss.xml,,FALSE,D+26,-0.438,,26,2020,560,71,0,8/22/20 19:48,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,202-225-4741,,MD,7,FALSE,2407,12.68,98.77,1.02
C001122,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001122.json,Joe,,Cunningham,,5/26/82,M,D,,RepCunningham,,,412814,,179601,,N00041400,/g/11fglfpsvf,H8SC01116,https://cunningham.house.gov,,,TRUE,R+10,,,2,2020,883,14,0,9/9/20 16:30,ocd-division/country:us/state:sc/cd:1,423 Cannon House Office Building,202-225-3176,,SC,1,FALSE,4501,1.59,87.77,12.11
C001114,Representative,Rep.,https://api.propublica.org/congress/v1/members/C001114.json,John,,Curtis,,5/10/60,M,R,,RepJohnCurtis,RepJohnCurtis,,412740,,123390,21755,N00041221,/m/0bmdhtb,H8UT03238,https://curtis.house.gov,https://curtis.house.gov/category/press-releases/feed/,,TRUE,R+25,0.544,,4,2020,883,66,0,9/9/20 16:30,ocd-division/country:us/state:ut/cd:3,125 Cannon House Office Building,202-225-7751,,UT,3,FALSE,4903,7.47,95.68,4.2
D000629,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000629.json,Sharice,,Davids,,5/22/80,F,D,,RepDavids,,,412780,,181201,,N00042626,/g/11fgm1fq16,H8KS03155,https://davids.house.gov,,,TRUE,R+4,,,2,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:ks/cd:3,1541 Longworth House Office Building,202-225-2865,,KS,3,FALSE,2003,0.57,97.26,2.63
D000626,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000626.json,Warren,,Davidson,,3/1/70,M,R,,WarrenDavidson,CongressmanWarrenDavidson,,412675,102555,166760,21564,N00038767,/g/11cmmch3q8,H6OH08315,https://davidson.house.gov,,,TRUE,R+17,0.705,,6,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:oh/cd:8,1107 Longworth House Office Building,202-225-6205,,OH,8,FALSE,3908,1.47,85.96,13.92
D000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000096.json,Danny,K.,Davis,,9/6/41,M,D,,RepDannyDavis,CongressmanDKDavis,dannykdavis07,400093,44325,233,29717,N00004884,/m/0256k7,H4IL07037,https://davis.house.gov,https://davis.house.gov/rss/press-releases.xml,,TRUE,D+38,-0.486,,24,2020,883,30,1,9/9/20 16:30,ocd-division/country:us/state:il/cd:7,2159 Rayburn House Office Building,202-225-5006,,IL,7,FALSE,1707,3.4,98.35,1.53
D000619,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000619.json,Rodney,,Davis,,1/5/70,M,R,,RodneyDavis,RepRodneyDavis,RepRodneyDavis,412536,68337,9622,21328,N00034784,/m/0jwttjt,H2IL13120,https://rodneydavis.house.gov,,,TRUE,R+3,0.276,,8,2020,883,24,0,9/9/20 16:30,ocd-division/country:us/state:il/cd:13,1740 Longworth House Office Building,202-225-2371,,IL,13,FALSE,1713,2.72,86.74,13.15
D000598,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000598.json,Susan,A.,Davis,,4/13/44,F,D,,RepSusanDavis,RepSusanDavis,RepSusanADavis,400097,85595,8168,20108,N00009604,/m/024xs5,H0CA49055,https://susandavis.house.gov,,,TRUE,D+14,-0.343,,20,2020,883,12,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:53,1214 Longworth House Office Building,202-225-2040,,CA,53,FALSE,0653,1.36,99.42,0.46
D000631,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000631.json,Madeleine,,Dean,,6/6/59,F,D,,RepDean,,,412809,,136484,,N00042894,/m/0nfwmy_,H8PA04116,https://dean.house.gov,,,TRUE,D+7,,,2,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:pa/cd:4,129 Cannon House Office Building,202-225-4731,,PA,4,FALSE,4204,0.68,99.2,0.69
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.json,Peter,A.,DeFazio,,5/27/47,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,H6OR04047,https://defazio.house.gov,https://defazio.house.gov/rss.xml,,TRUE,EVEN,-0.428,,34,2020,883,25,2,9/9/20 16:30,ocd-division/country:us/state:or/cd:4,2134 Rayburn House Office Building,202-225-6416,,OR,4,FALSE,4104,2.83,97.43,2.45
D000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000197.json,Diana,,DeGette,,7/29/57,F,D,,RepDianaDeGette,DianaDeGette,RepDianaDeGette,400101,90293,561,29710,N00006134,/m/024z95,H6CO01141,https://degette.house.gov,https://degette.house.gov/rss.xml,,TRUE,D+21,-0.432,,24,2020,883,6,0,9/9/20 16:30,ocd-division/country:us/state:co/cd:1,2111 Rayburn House Office Building,202-225-4431,,CO,1,FALSE,0801,0.68,98.63,1.26
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.json,Rosa,,DeLauro,,3/2/43,F,D,,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,H0CT03072,https://delauro.house.gov,https://delauro.house.gov/rss.xml,,TRUE,D+9,-0.415,,30,2020,883,29,0,9/9/20 16:30,ocd-division/country:us/state:ct/cd:3,2413 Rayburn House Office Building,202-225-3661,,CT,3,FALSE,0903,3.28,99.3,0.59
D000617,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000617.json,Suzan,K.,DelBene,,2/17/62,F,D,,RepDelBene,RepDelBene,,412505,1033929,126272,31101,N00030693,/m/05p0dnk,H0WA08046,https://delbene.house.gov,,,TRUE,D+6,-0.281,,10,2020,883,5,0,9/9/20 16:30,ocd-division/country:us/state:wa/cd:1,2330 Rayburn House Office Building,202-225-6311,,WA,1,FALSE,5301,0.57,99.43,0.46
D000630,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000630.json,Antonio,,Delgado,,1/19/77,M,D,,repdelgado,,,412805,,,,N00040741,/g/11gzqgrp2f,H8NY19181,https://delgado.house.gov,,,TRUE,R+2,,,2,2020,883,0,0,9/9/20 16:30,ocd-division/country:us/state:ny/cd:19,1007 Longworth House Office Building,202-225-5614,,NY,19,FALSE,3619,0,97.16,2.72
D000627,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000627.json,Val,,Demings,,3/12/57,F,D,,RepValDemings,RepresentativeValDemings,,412696,623713,137637,21713,N00033449,/m/0n52xwn,H2FL08063,https://demings.house.gov,https://demings.house.gov/rss.xml,,TRUE,D+11,-0.339,,4,2020,883,3,0,9/9/20 16:30,ocd-division/country:us/state:fl/cd:10,217 Cannon House Office Building,202-225-2176,,FL,10,FALSE,1210,0.34,98.97,0.91
D000623,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000623.json,Mark,,DeSaulnier,,3/31/52,M,D,,RepDeSaulnier,RepMarkDeSaulnier,,412613,61736,69477,21504,N00030709,/m/0289gkw,H0CA10073,https://desaulnier.house.gov,https://desaulnier.house.gov/rss.xml,,TRUE,D+21,-0.529,,6,2020,883,13,0,9/9/20 16:30,ocd-division/country:us/state:ca/cd:11,503 Cannon House Office Building,202-225-2095,,CA,11,FALSE,0611,1.47,98.27,1.61
